package,cve,cwes,severity,first_affected_version,first_affected_date,disclosed_date,mitigation_version,mitigation_date,disclosure_lag_days,time_to_fix_from_first_days,time_to_fix_from_disclosure_days,fix_semver_type
markdown2,CVE-2020-11888,,moderate,0,,2020-04-22T20:59:50Z,2.3.9,2020-05-12,,,20,major
markdown2,CVE-2021-26813,,high,1.0.1.18,2011-07-08,2021-06-02T21:44:28Z,2.4.0,2021-01-22,3617,3486,-131,major
markdown2,CVE-2018-5773,,moderate,0,,2018-07-12T20:29:21Z,2.3.6,2018-09-26,,,76,major
markdown2,CVE-2018-5773,CWE-79,medium,0,,2018-01-18T21:29:00Z,2.3.6,2018-09-26,,,251,major
markdown2,CVE-2009-3724,,unknown,0,,2020-01-15T21:15:00Z,1.0.1.14,2009-09-29,,,-3760,major
markdown2,CVE-2020-11888,,unknown,0,,2020-04-20T16:15:00Z,2.3.9,2020-05-12,,,22,major
markdown2,CVE-2021-26813,,unknown,1.0.1.18,2011-07-08,2021-03-03T16:15:00Z,2.4.0,2021-01-22,3526,3486,-40,major
marshmallow,CVE-2018-17175,,moderate,0,,2018-10-10T16:10:46Z,2.15.1,2018-04-26,,,-167,major
marshmallow,CVE-2018-17175,,medium,0,,2018-09-18T17:29:00Z,2.15.1,2018-04-26,,,-145,major
mkdocs,CVE-2021-40978,,high,1.2.2,2021-07-18,2021-10-12T18:48:24Z,1.2.3,2021-10-12,86,86,0,patch
mkdocs,CVE-2021-40978,,unknown,1.2.2,2021-07-18,2021-10-07T14:15:00Z,1.2.3,2021-10-12,81,86,5,patch
mlflow,,,critical,0,,2023-05-01T13:43:58Z,2.3.1,2023-04-28,,,-3,major
mlflow,CVE-2023-4033,,high,0,,2023-08-01T03:31:17Z,2.6.0,2023-08-15,,,14,major
mlflow,CVE-2023-3765,,critical,0,,2023-07-19T03:30:27Z,2.5.0,2023-07-17,,,-2,major
mlflow,CVE-2022-0736,,high,0,,2022-02-24T00:00:54Z,1.23.1,2022-01-27,,,-28,major
mlflow,CVE-2023-30172,,high,0,,2023-05-11T03:30:15Z,2.0.0rc0,2022-11-01,,,-191,major
mlflow,CVE-2023-2780,,critical,0,,2023-05-17T21:30:22Z,2.3.0,2023-04-18,,,-29,major
mlflow,CVE-2023-1176,,moderate,0,,2023-03-24T22:01:15Z,2.2.1,2023-03-02,,,-22,major
mlflow,CVE-2023-2356,,high,0,,2023-04-28T00:30:29Z,2.3.1,2023-04-28,,,0,major
mlflow,CVE-2023-1177,,critical,0,,2023-03-24T22:01:09Z,2.2.1,2023-03-02,,,-22,major
mlflow,CVE-2022-0736,,unknown,0,,2022-02-23T09:15:00Z,1.23.1,2022-01-27,,,-27,major
mlflow,CVE-2023-1176,,unknown,0,,2023-03-24T15:15:00Z,2.2.2,2023-03-14,,,-10,major
mlflow,CVE-2023-4033,,unknown,0,,2023-08-01T01:15:00Z,2.6.0,2023-08-15,,,14,major
mlflow,CVE-2023-3765,,unknown,0,,2023-07-19T01:15:10Z,2.5.0,2023-07-17,,,-2,major
mlflow,CVE-2023-2356,,unknown,0,,2023-04-28T00:15:00Z,2.3.1,2023-04-28,,,0,major
mlflow,CVE-2023-2780,,unknown,0,,2023-05-17T21:15:00Z,2.3.1,2023-04-28,,,-19,major
mlflow,CVE-2023-30172,,unknown,0,,2023-05-11T02:15:00Z,2.0.1,2022-11-15,,,-177,major
mpmath,CVE-2021-29063,,high,0,,2021-08-09T20:44:51Z,1.3.0,2023-03-07,,,575,major
mpmath,CVE-2021-29063,,unknown,0,,2021-06-21T20:15:00Z,1.3.0,2023-03-07,,,624,major
nbconvert,CVE-2021-32862,,moderate,0,,2022-08-10T17:51:53Z,6.5.1,2022-08-09,,,-1,major
nbconvert,CVE-2021-32862,,unknown,0,,2022-08-18T19:15:00Z,6.3.0a0,,,,,major
nltk,CVE-2021-3828,,high,0,,2021-09-29T17:14:53Z,3.6.4,2021-10-01,,,2,major
nltk,CVE-2021-43854,,high,0,,2022-01-06T17:38:45Z,3.6.6,2021-12-21,,,-16,major
nltk,CVE-2019-14751,,high,0,,2019-08-23T21:53:51Z,3.4.5,2019-08-20,,,-3,major
nltk,CVE-2021-3842,,high,0,,2022-01-06T22:24:14Z,3.6.6,2021-12-21,,,-16,major
nltk,CVE-2019-14751,,unknown,0,,2019-08-22T16:15:00Z,3.4.5,2019-08-20,,,-2,major
nltk,CVE-2021-3828,,unknown,0,,2021-09-27T13:15:00Z,3.6.4,2021-10-01,,,4,major
nltk,CVE-2021-43854,CWE-400,high,0,,2021-12-23T18:15:00Z,3.6.5,2021-10-11,,,-73,major
nltk,CVE-2021-3842,,unknown,0,,2022-01-04T15:15:00Z,3.6.6,2021-12-21,,,-14,major
numpy,CVE-2014-1859,,high,0,,2022-05-14T01:08:34Z,1.8.1,2014-03-25,,,-2972,major
numpy,CVE-2021-41495,,high,0,,2022-02-08T00:00:56Z,1.19,,,,,major
numpy,CVE-2021-33430,,moderate,1.9.0,2014-09-07,2022-01-07T00:09:39Z,1.21,,2679,,,minor
numpy,CVE-2019-6446,,critical,0,,2022-05-24T22:00:57Z,,,,,,unknown
numpy,CVE-2014-1858,,high,0,,2022-05-14T03:48:04Z,1.8.1,2014-03-25,,,-2972,major
numpy,CVE-2021-41496,,moderate,0,,2022-02-08T00:00:56Z,1.19,,,,,major
numpy,CVE-2021-34141,,moderate,0,,2021-12-18T00:00:41Z,1.22,,,,,major
numpy,CVE-2017-12852,,high,0,,2022-05-13T01:42:46Z,1.13.3,2017-09-29,,,-1687,major
numpy,CVE-2017-12852,,unknown,0,,2017-08-15T16:29:00Z,1.13.3,2017-09-29,,,45,major
numpy,CVE-2014-1858,,unknown,0,,2018-01-08T19:29:00Z,1.8.1,2014-03-25,,,-1385,major
numpy,CVE-2014-1859,,unknown,0,,2018-01-08T19:29:00Z,1.8.1,2014-03-25,,,-1385,major
numpy,CVE-2019-6446,CWE-502,critical,0,,2019-01-16T05:29:00Z,1.16.1,2019-01-31,,,15,major
numpy,CVE-2021-33430,CWE-120,medium,1.9.0,2014-09-07,2021-12-17T19:15:00Z,1.10.0,2015-10-07,2658,395,-2263,minor
numpy,CVE-2021-34141,,unknown,1.9.0,2014-09-07,2021-12-17T19:15:00Z,1.10.0,2015-10-07,2658,395,-2263,minor
numpy,CVE-2021-41495,,unknown,0,,2021-12-17T20:15:00Z,1.19.1,2020-07-21,,,-514,major
numpy,CVE-2021-41496,,unknown,0,,2021-12-17T20:15:00Z,1.19.0,2020-06-20,,,-545,major
open-webui,,,high,0,,2025-03-20T12:32:51Z,,,,,,unknown
open-webui,,,high,0,,2025-03-20T12:32:46Z,0.4.7,2024-12-01,,,-109,minor
open-webui,CVE-2025-64496,,high,0,,2025-11-07T17:37:33Z,0.6.35,2025-11-06,,,-1,minor
open-webui,,,high,0,,2025-03-20T12:32:44Z,,,,,,unknown
open-webui,CVE-2025-64495,,high,0,,2025-11-07T15:25:23Z,0.6.35,2025-11-06,,,-1,minor
openexr,CVE-2017-9112,,moderate,0,,2022-05-13T01:17:50Z,2.2.1,,,,,major
openexr,CVE-2017-9111,,high,0,,2022-05-13T01:17:50Z,2.2.1,,,,,major
openpyxl,CVE-2017-5992,,moderate,0,,2022-05-17T02:58:54Z,2.4.2,2017-01-31,,,-1932,major
openpyxl,CVE-2017-5992,,unknown,0,,2017-02-15T19:59:00Z,2.4.1,2016-11-23,,,-84,major
opentelemetry-instrumentation,CVE-2023-43810,,high,0,,2023-10-02T23:29:42Z,0.41b0,2023-09-11,,,-21,minor
pandas,CVE-2020-13091,,unknown,0,,2020-05-15T19:15:00Z,1.0.4,2020-05-29,,,14,major
patchelf,CVE-2022-44940,,high,0,,2022-12-20T00:30:29Z,0.16.1.0,2022-10-29,,,-52,minor
patchelf,CVE-2022-44940,,unknown,0,,2022-12-19T22:15:00Z,0.16.1.0,2022-10-29,,,-51,minor
pdfminer.six,,,high,,,2025-11-07T23:17:05Z,,,,,,unknown
pdfminer.six,CVE-2025-64512,,high,,,2025-11-07T20:52:24Z,,,,,,unknown
piccolo,CVE-2023-41885,,moderate,0,,2023-09-12T13:50:23Z,0.121.0,2023-09-11,,,-1,minor
piccolo,CVE-2023-47128,,critical,0,,2023-11-12T15:57:28Z,1.1.1,2023-11-10,,,-2,major
piccolo,CVE-2023-41885,,unknown,0,,2023-09-12T21:15:00Z,0.121.0,2023-09-11,,,-1,minor
piccolo,CVE-2023-47128,,unknown,0,,2023-11-10T18:15:00Z,,,,,,unknown
pikepdf,CVE-2021-29421,,high,1.3.0,2019-05-04,2021-04-20T16:30:03Z,2.10.0,2021-03-30,717,696,-21,major
pikepdf,CVE-2021-29421,CWE-611,high,1.3.0,2019-05-04,2021-04-01T20:15:00Z,2.10.0,2021-03-30,698,696,-2,major
pip,CVE-2013-1888,,moderate,0,,2022-05-13T01:11:25Z,1.3,2013-03-07,,,-3354,major
pip,CVE-2014-8991,,moderate,1.3,2013-03-07,2022-05-13T01:11:25Z,6.0,2014-12-22,3354,655,-2699,major
pip,CVE-2021-3572,,high,0,,2021-11-15T17:45:01Z,21.1,2021-04-24,,,-205,major
pip,CVE-2013-5123,,high,0,,2022-05-24T22:01:03Z,1.5,2014-01-02,,,-3064,major
pip,CVE-2013-1629,,high,0,,2022-05-13T01:11:25Z,1.3,2013-03-07,,,-3354,major
pip,CVE-2019-20916,,high,0,,2021-06-09T17:35:04Z,19.2,2019-07-23,,,-687,major
pip,CVE-2023-5752,,moderate,0,,2023-10-25T18:32:26Z,23.3,2023-10-15,,,-10,major
pip,CVE-2013-1629,,unknown,0,,2013-08-06T02:52:00Z,1.3,2013-03-07,,,-152,major
pip,CVE-2013-1888,,unknown,0,,2013-08-17T06:54:00Z,1.3,2013-03-07,,,-163,major
pip,CVE-2014-8991,,unknown,1.3,2013-03-07,2014-11-24T15:59:00Z,6.0,2014-12-22,627,655,28,major
pip,CVE-2013-5123,CWE-287,medium,0,,2019-11-05T22:15:00Z,1.5,2014-01-02,,,-2133,major
pip,CVE-2019-20916,CWE-22,high,0,,2020-09-04T20:15:00Z,19.2,2019-07-23,,,-409,major
pip,CVE-2021-3572,,unknown,0,,2021-11-10T18:15:00Z,21.1,2021-04-24,,,-200,major
pip,CVE-2023-5752,,unknown,0,,2023-10-25T18:17:00Z,23.3,2023-10-15,,,-10,major
priority,CVE-2016-6580,,moderate,0,,2022-05-17T03:02:35Z,1.2.0,2016-08-04,,,-2112,major
priority,CVE-2016-6580,CWE-399,high,0,,2017-01-10T15:59:00Z,1.2.0,2016-08-04,,,-159,major
proxy.py,CVE-2021-3116,,high,,,2021-04-07T21:01:25Z,,,,,,unknown
proxy.py,CVE-2021-3116,,unknown,,,2021-01-11T05:15:00Z,,,,,,unknown
psutil,CVE-2019-18874,,high,0,,2020-03-12T17:02:50Z,5.6.6,2019-11-25,,,-108,major
psutil,CVE-2019-18874,CWE-415,high,0,,2019-11-12T02:15:00Z,5.6.6,2019-11-25,,,13,major
py,CVE-2020-29651,,high,0,,2021-04-20T16:39:57Z,1.10.0,2020-12-12,,,-129,major
py,CVE-2020-29651,,unknown,0,,2020-12-09T07:15:00Z,1.10.0,2020-12-12,,,3,major
py,CVE-2022-42969,,unknown,0,,2022-11-04T11:00:00Z,,,,,,unknown
pycares,,,moderate,0,,2022-07-05T22:08:20Z,4.2.0,2022-06-21,,,-14,major
pycrypto,CVE-2018-6594,,high,0,,2018-07-12T20:29:26Z,,,,,,unknown
pycrypto,CVE-2013-7459,,critical,0,,2018-12-14T18:51:38Z,,,,,,unknown
pycrypto,CVE-2012-2417,,moderate,0,,2022-05-17T01:46:08Z,2.6,2012-05-24,,,-3645,major
pycrypto,CVE-2013-1445,,high,0,,2022-05-17T04:59:18Z,2.6.1,2014-06-20,,,-2888,major
pycrypto,CVE-2012-2417,,unknown,0,,2012-06-17T03:41:00Z,2.6,2012-05-24,,,-24,major
pycrypto,CVE-2013-1445,,unknown,0,,2013-10-26T17:55:00Z,2.6.1,2014-06-20,,,237,major
pycrypto,CVE-2013-7459,CWE-119,critical,0,,2017-02-15T15:59:00Z,,,,,,unknown
pycrypto,CVE-2018-6594,,unknown,0,,2018-02-03T15:29:00Z,,,,,,unknown
pydantic,CVE-2021-29510,,moderate,0,,2021-05-13T20:23:17Z,1.6.2,2021-05-11,,,-2,major
pydantic,CVE-2021-29510,CWE-835,low,1.8,2021-02-26,2021-05-13T19:15:00Z,1.8.2,2021-05-11,76,74,-2,patch
pygments,CVE-2021-20270,,high,1.5,2012-03-10,2021-04-20T16:35:47Z,2.7.4,2021-01-12,3328,3230,-98,major
pygments,CVE-2015-8557,,critical,1.2.2,2010-01-02,2022-05-17T02:37:56Z,2.1,2016-01-17,4518,2206,-2312,major
pygments,CVE-2022-40896,,moderate,0,,2023-07-19T15:30:26Z,2.15.0,2023-04-10,,,-100,major
pygments,CVE-2021-27291,,high,1.1,2009-09-11,2021-03-29T16:33:03Z,2.7.4,2021-01-12,4217,4141,-76,major
pygments,CVE-2015-8557,,unknown,1.2.2,2010-01-02,2016-01-08T20:59:00Z,2.1,2016-01-17,2197,2206,9,major
pygments,CVE-2021-20270,,unknown,1.5,2012-03-10,2021-03-23T17:15:00Z,2.7.4,2021-01-12,3300,3230,-70,major
pygments,CVE-2021-27291,,unknown,1.1,2009-09-11,2021-03-17T13:15:00Z,2.7.4,2021-01-12,4205,4141,-64,major
pygments,CVE-2022-40896,,unknown,0,,2023-07-19T15:15:00Z,2.15.1,2023-04-18,,,-92,major
pyinstaller,CVE-2019-16784,,high,0,,2020-01-16T22:18:27Z,3.6,2020-01-09,,,-7,major
pyinstaller,CVE-2019-16784,,unknown,0,,2020-01-14T20:15:00Z,3.6,2020-01-09,,,-5,major
pykerberos,CVE-2015-3206,,critical,0,,2022-05-14T01:46:42Z,1.1.6,2015-05-17,,,-2554,major
pykerberos,CVE-2015-3206,,unknown,0,,2017-08-25T18:29:00Z,1.1.6,2015-05-17,,,-831,major
pymatgen,CVE-2022-42964,,moderate,0,,2022-11-10T12:01:17Z,,,,,,unknown
pymdown-extensions,CVE-2023-32309,,high,1.5,2017-01-13,2023-05-15T20:50:23Z,10.0,2023-05-15,2313,2313,0,major
pyopenssl,CVE-2018-1000808,,high,0,,2018-10-10T16:10:23Z,17.5.0,2017-12-01,,,-313,major
pyopenssl,CVE-2013-4314,,high,0,,2022-05-17T04:56:46Z,0.13.1,2013-09-04,,,-3177,minor
pyopenssl,CVE-2018-1000807,,high,0,,2018-10-10T16:10:38Z,17.5.0,2017-12-01,,,-313,major
pyopenssl,CVE-2013-4314,,unknown,0,,2013-09-30T21:55:00Z,0.13.1,2013-09-04,,,-26,minor
pyopenssl,CVE-2018-1000807,CWE-416,high,0,,2018-10-08T15:29:00Z,17.5.0,2017-12-01,,,-311,major
pyopenssl,CVE-2018-1000808,CWE-404,medium,0,,2018-10-08T15:29:00Z,17.5.0,2017-12-01,,,-311,major
pypdf2,CVE-2023-36464,,moderate,2.2.0,2022-06-13,2023-06-30T20:33:57Z,,,382,,,unknown
pypdf2,CVE-2023-36807,,moderate,2.10.5,2022-09-04,2023-06-30T22:19:39Z,2.10.6,2022-09-09,299,5,-294,patch
pypdf2,CVE-2023-36810,,moderate,0,,2023-06-30T22:17:52Z,1.27.9,2022-04-24,,,-432,major
pypdf2,CVE-2022-24859,,moderate,0,,2022-04-22T20:54:41Z,1.27.5,2022-04-15,,,-7,major
pypdf2,CVE-2022-24859,CWE-835,medium,0,,2022-04-18T19:15:00Z,1.27.5,2022-04-15,,,-3,major
pyspark,CVE-2023-22946,,critical,0,,2023-04-17T09:30:23Z,3.3.2,2023-02-15,,,-61,major
pyspark,CVE-2022-31777,,moderate,0,,2022-11-01T19:00:29Z,3.2.2,2022-07-15,,,-109,major
pyspark,CVE-2022-33891,,high,0,,2022-07-19T00:00:29Z,3.2.2,2022-07-15,,,-4,major
pyspark,CVE-2023-32007,,high,3.1.1,2021-03-02,2023-05-02T09:30:17Z,3.2.2,2022-07-15,791,500,-291,minor
pyspark,CVE-2018-1334,,moderate,2.2.0,2017-07-12,2019-03-14T15:41:04Z,2.2.2,2018-07-03,610,356,-254,patch
pyspark,CVE-2017-12612,,high,0,,2018-11-09T17:43:25Z,2.1.2,2017-10-25,,,-380,major
pyspark,CVE-2021-38296,,high,0,,2022-03-11T00:02:36Z,3.1.3,2022-02-18,,,-21,major
pyspark,CVE-2019-10099,,high,0,,2019-08-08T15:18:22Z,2.3.3,2019-02-15,,,-174,major
pyspark,CVE-2018-11760,,moderate,2.3.0,2018-02-28,2019-02-07T18:02:21Z,2.3.2,2018-09-25,344,209,-135,patch
pyspark,CVE-2020-9480,,critical,0,,2022-02-10T23:05:20Z,2.4.6,2020-06-06,,,-614,major
pyspark,CVE-2017-12612,,unknown,0,,2017-09-13T16:29:00Z,2.1.2,2017-10-25,,,42,major
pyspark,CVE-2018-1334,,unknown,2.2.0,2017-07-12,2018-07-12T13:29:00Z,2.2.2,2018-07-03,365,356,-9,patch
pyspark,CVE-2019-10099,CWE-312,high,0,,2019-08-07T17:15:00Z,2.3.3,2019-02-15,,,-173,major
pyspark,CVE-2018-11760,,unknown,2.3.0,2018-02-28,2019-02-04T17:29:00Z,2.3.2,2018-09-25,341,209,-132,patch
pyspark,CVE-2020-9480,,unknown,0,,2020-06-23T22:15:00Z,2.4.6,2020-06-06,,,-17,major
pyspark,CVE-2021-38296,,unknown,0,,2022-03-10T09:15:00Z,3.1.3,2022-02-18,,,-20,major
pyspark,CVE-2022-33891,,unknown,0,,2022-07-18T07:15:00Z,3.1.1,2021-03-02,,,-503,major
pyspark,CVE-2022-31777,,unknown,0,,2022-11-01T16:15:00Z,3.2.2,2022-07-15,,,-109,major
pyspark,CVE-2023-22946,,unknown,0,,2023-04-17T08:15:00Z,3.4.0,2023-04-13,,,-4,major
pyspark,CVE-2023-32007,,unknown,0,,2023-05-02T09:15:00Z,3.1.1,2021-03-02,,,-791,major
python-docx,CVE-2016-5851,,high,0,,2022-05-13T01:06:10Z,0.8.6,2016-06-22,,,-2151,minor
python-docx,CVE-2016-5851,CWE-611,high,0,,2016-12-21T22:59:00Z,0.8.6,2016-06-22,,,-182,minor
python-engineio,CVE-2019-13611,,high,0,,2019-07-30T20:47:25Z,3.9.0,2019-07-29,,,-1,major
python-engineio,CVE-2019-13611,CWE-352,high,0,,2019-07-16T00:15:00Z,3.9.0,2019-07-29,,,13,major
python-jose,CVE-2016-7036,,critical,0,,2022-05-17T03:02:29Z,1.3.2,2016-09-05,,,-2080,major
python-jose,CVE-2016-7036,CWE-361,critical,0,,2017-01-23T21:59:00Z,1.3.2,2016-09-05,,,-140,major
python-keystoneclient,CVE-2013-2104,,high,0,,2022-05-17T04:54:13Z,0.2.4,2013-05-29,,,-3275,minor
python-keystoneclient,CVE-2014-7144,,high,0,,2022-05-17T03:45:51Z,0.11.0,2014-09-21,,,-2795,minor
python-keystoneclient,CVE-2013-2013,,low,0,,2022-05-17T00:55:33Z,0.2.4,2013-05-29,,,-3275,minor
python-keystoneclient,CVE-2013-2167,,critical,0.2.3,2013-03-18,2020-03-10T20:39:05Z,0.3.0,2013-06-26,2549,100,-2449,minor
python-keystoneclient,CVE-2013-2166,,critical,0.2.3,2013-03-18,2021-10-12T16:31:43Z,0.3.0,2013-06-26,3130,100,-3030,minor
python-keystoneclient,CVE-2014-0105,,low,0,,2022-05-17T00:13:54Z,0.7.0,2014-03-26,,,-2974,minor
python-keystoneclient,CVE-2015-1852,,high,0,,2022-05-17T03:17:26Z,1.4.0,2015-04-21,,,-2583,major
python-keystoneclient,CVE-2013-2030,,moderate,0,,2022-05-17T04:44:52Z,0.2.4,2013-05-29,,,-3275,minor
python-keystoneclient,CVE-2013-2255,,moderate,0,,2022-05-05T00:28:57Z,0.4.0,2013-10-09,,,-3130,minor
python-keystoneclient,CVE-2013-2013,CWE-200,low,0,,2013-10-01T20:55:00Z,0.2.4,2013-05-29,,,-125,minor
python-keystoneclient,CVE-2013-2104,CWE-264,medium,0,,2014-01-21T18:55:00Z,0.2.4,2013-05-29,,,-237,minor
python-keystoneclient,CVE-2014-0105,CWE-255,medium,0,,2014-04-15T14:55:00Z,0.7.0,2014-03-26,,,-20,minor
python-keystoneclient,CVE-2014-7144,CWE-310,medium,0,,2014-10-02T14:55:00Z,0.11.0,2014-09-21,,,-11,minor
python-keystoneclient,CVE-2015-1852,CWE-17,medium,0,,2015-04-17T17:59:00Z,1.4.0,2015-04-21,,,4,major
python-keystoneclient,CVE-2013-2167,CWE-345,critical,0.2.3,2013-03-18,2019-12-10T15:15:00Z,0.3.0,2013-06-26,2458,100,-2358,minor
python-keystoneclient,CVE-2013-2166,CWE-326,critical,0.2.3,2013-03-18,2019-12-10T15:15:00Z,0.3.0,2013-06-26,2458,100,-2358,minor
python-ldap,CVE-2021-46823,CWE-1333,moderate,0,,2022-06-19T00:00:21Z,3.4.0,2021-11-26,,,-205,major
python-ldap,,,moderate,0,,2021-11-29T17:58:59Z,3.4.0,2021-11-26,,,-3,major
pywin32,CVE-2021-32559,,high,0,,2021-08-09T20:43:44Z,301,2021-05-30,,,-71,major
pywin32,CVE-2021-32559,,unknown,0,,2021-07-06T12:15:00Z,301,2021-05-30,,,-37,major
pyyaml,CVE-2019-20477,,critical,5.1,2019-03-13,2021-04-20T16:40:42Z,5.2,2019-12-02,769,264,-505,minor
pyyaml,CVE-2020-1747,,critical,5.1b7,2019-03-13,2021-04-20T16:14:24Z,5.3.1,2020-03-18,769,371,-398,minor
pyyaml,CVE-2020-14343,,critical,0,,2021-03-25T21:26:26Z,5.4,2021-01-19,,,-65,major
pyyaml,CVE-2017-18342,,critical,0,,2019-01-04T17:45:26Z,4.1,,,,,major
pyyaml,CVE-2017-18342,,unknown,0,,2018-06-27T12:29:00Z,5.1,2019-03-13,,,259,major
pyyaml,CVE-2019-20477,,unknown,5.1,2019-03-13,2020-02-19T04:15:00Z,5.2b1,2019-11-26,343,258,-85,minor
pyyaml,CVE-2020-1747,CWE-20,critical,5.1,2019-03-13,2020-03-24T15:15:00Z,5.3.1,2020-03-18,377,371,-6,minor
pyyaml,CVE-2020-14343,CWE-20,critical,0,,2021-02-09T21:15:00Z,5.4,2021-01-19,,,-21,major
readthedocs-sphinx-search,,,moderate,0,,2024-01-16T20:48:16Z,0.3.2,2024-01-15,,,-1,minor
redis,CVE-2023-28858,,moderate,4.4.0,2022-12-04,2023-03-26T21:30:23Z,4.4.3,2023-03-22,112,108,-4,patch
redis,CVE-2023-28859,,high,4.5.0,2023-02-07,2023-03-26T21:30:23Z,4.5.4,2023-03-29,47,50,3,patch
redis,CVE-2023-28858,,unknown,4.2.0,2022-03-23,2023-03-26T19:15:00Z,4.3.6,2023-03-22,368,364,-4,minor
redis,CVE-2023-28859,,unknown,4.2.0,2022-03-23,2023-03-26T19:15:00Z,4.4.4,2023-03-29,368,371,3,minor
reportlab,CVE-2023-33733,,high,0,,2023-06-05T18:30:27Z,3.6.13,2023-04-27,,,-39,major
reportlab,CVE-2020-28463,,high,0,,2021-03-29T16:32:27Z,3.5.55,2020-10-29,,,-151,major
reportlab,CVE-2019-19450,CWE-91,critical,0,,2023-09-20T15:30:51Z,3.5.31,2019-10-19,,,-1432,major
reportlab,CVE-2019-17626,,critical,0,,2022-05-24T22:00:57Z,3.5.28,2019-10-02,,,-965,major
reportlab,CVE-2019-17626,CWE-91,critical,0,,2019-10-16T12:15:00Z,3.5.28,2019-10-02,,,-14,major
reportlab,CVE-2020-28463,CWE-918,medium,0,,2021-02-18T16:15:00Z,3.5.55,2020-10-29,,,-112,major
restrictedpython,CVE-2023-37271,,high,0,,2023-07-10T21:53:22Z,5.3,2023-07-08,,,-2,major
restrictedpython,CVE-2023-41039,,high,0,,2023-08-30T20:47:58Z,5.4,2023-08-30,,,0,major
restrictedpython,CVE-2023-37271,CWE-913,high,0,,2023-07-11T18:15:00Z,5.3,2023-07-08,,,-3,major
restrictedpython,CVE-2023-41039,CWE-74,high,6.0,2022-11-03,2023-08-30T18:15:00Z,6.2,2023-08-30,300,300,0,minor
rsa,CVE-2020-13757,,high,0,,2021-03-24T18:24:39Z,4.1,2020-06-10,,,-287,major
rsa,CVE-2016-1494,,moderate,0,,2022-05-14T00:59:49Z,3.3,2016-01-13,,,-2313,major
rsa,CVE-2020-25658,,high,2.1,,2021-04-30T17:35:15Z,4.7,2021-01-10,,,-110,major
rsa,CVE-2016-1494,CWE-20,medium,0,,2016-01-13T15:59:00Z,3.3,2016-01-13,,,0,major
rsa,CVE-2020-25658,CWE-327;CWE-385,high,2.1,,2020-11-12T14:15:00Z,4.7,2021-01-10,,,59,major
rsa,CVE-2020-13757,,unknown,0,,2020-06-01T19:15:00Z,4.1,2020-06-10,,,9,major
sanic,,,high,0.1.7,2016-10-25,2022-02-16T22:57:57Z,20.12.6,2022-02-16,1940,1940,0,major
sanic,CVE-2022-35920,CWE-22,high,22.0.0,,2022-08-06T05:21:19Z,22.6.1,2022-07-31,,,-6,minor
sanic,CVE-2017-16762,,high,0,,2022-05-17T00:19:52Z,0.5.1,2017-04-14,,,-1859,minor
sanic,CVE-2017-16762,,unknown,0,,2017-11-10T09:29:00Z,0.5.1,2017-04-14,,,-210,minor
scipy,CVE-2013-4251,,high,0,,2022-05-05T00:28:59Z,0.12.1,2013-10-12,,,-3127,minor
scipy,CVE-2013-4251,,unknown,0,,2019-11-04T20:15:00Z,0.12.1,2013-10-12,,,-2214,minor
scipy,CVE-2023-25399,,unknown,0,,2023-07-05T17:15:00Z,1.10.0,2023-01-03,,,-183,major
scipy,CVE-2023-29824,,unknown,0,,2023-07-06T21:15:00Z,1.8.0,2022-02-05,,,-516,major
scrapy,,,moderate,0,,2024-05-14T20:14:49Z,2.11.2,2024-05-14,,,0,major
scrapy,,,moderate,0,,2022-07-29T22:26:57Z,1.8.3,2022-07-25,,,-4,major
scrapy,CVE-2022-0577,,moderate,0,,2022-03-01T22:12:47Z,1.8.2,2022-03-01,,,0,major
scrapy,CVE-2017-14158,,high,0.7,2010-01-20,2022-05-17T01:16:31Z,,,4500,,,unknown
scrapy,,,moderate,0,,2024-05-14T20:14:43Z,2.11.2,2024-05-14,,,0,major
scrapy,CVE-2021-41125,,moderate,0,,2021-10-06T17:46:22Z,1.8.1,2021-10-05,,,-1,major
scrapy,,,moderate,0,,2022-03-01T22:13:28Z,1.8.2,2022-03-01,,,0,major
scrapy,CVE-2017-14158,,unknown,0.7,2010-01-20,2017-09-05T17:29:00Z,,,2785,,,unknown
scrapy,CVE-2021-41125,CWE-200;CWE-522,medium,0,,2021-10-06T18:15:00Z,1.8.1,2021-10-05,,,-1,major
scrapy,CVE-2022-0577,,unknown,0,,2022-03-02T04:15:00Z,2.6.1,2022-03-01,,,-1,major
setuptools,CVE-2013-1633,,high,0,,2022-05-17T05:01:02Z,0.7,,,,,minor
setuptools,CVE-2022-40897,,high,0,,2022-12-23T00:30:23Z,65.5.1,2022-11-04,,,-49,major
setuptools,CVE-2013-1633,,unknown,0,,2013-08-06T02:52:00Z,0.7,,,,,minor
setuptools,CVE-2022-40897,CWE-1333,medium,0,,2022-12-23T00:15:00Z,65.5.1,2022-11-04,,,-49,major
spotipy,CVE-2023-23608,CWE-22,moderate,0,,2023-01-23T22:05:11Z,2.22.1,2023-01-23,,,0,major
sqlalchemy,CVE-2019-7548,,critical,0,,2019-04-16T15:50:39Z,1.2.19,2019-04-15,,,-1,major
sqlalchemy,CVE-2019-7164,,critical,1.3.0b1,2018-11-17,2019-04-16T15:50:41Z,1.3.0b3,2019-02-08,150,83,-67,same
sqlalchemy,CVE-2012-0805,,critical,0,,2022-05-14T03:49:27Z,0.7.0b4,,,,,minor
